Période;ID client;AGE;situation familiale;date entrée en relation LCL;capacité juridique;régime matrimonial;Nombre d'enfants;Age enfant 1;Age enfant 2;Age enfant 3;Age enfant 4;Age enfant 5;CSP
MARS;9F-8B-AF-BD;51;Marié(e);08/06/2021;Capable;0;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;9F-8B-AF-BD;51;Marié(e);08/06/2021;Capable;Régime de droit étranger;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;9F-98-B3-63;76;Marié(e);08/10/1993;Capable;Régime de droit étranger;5;31;41;40;38;42;PERS. DES SERV. DIRECTS AUX PARTICUL
MARS;9F-A3-04-09;11;Célibataire;01/07/2013;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;9F-A9-0A-30;55;Célibataire;01/01/1994;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;9F-BF-4F-EC;24;Célibataire;15/04/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;9F-C0-A3-25;46;Célibataire;15/05/2009;Capable;0;0;0;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;9F-C0-A3-25;46;Célibataire;15/05/2009;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;9F-CC-2E-0D;6;Célibataire;30/09/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;9F-DF-F0-28;21;Célibataire;04/05/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;9F-EB-B2-A6;53;Célibataire;04/02/2021;Capable;0;1;20;0;0;0;0;AIDE FAMILIAL DE PROF. LIBERALE
MARS;9F-EB-B2-A6;53;Célibataire;04/02/2021;Capable;Pas de régime (non marié);1;20;0;0;0;0;AIDE FAMILIAL DE PROF. LIBERALE
MARS;A0-0C-D4-0C;32;Célibataire;20/12/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A0-28-66-C2;24;Célibataire;15/09/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;A0-57-DD-B1;42;Marié(e);11/10/2022;Capable;0;0;0;0;0;0;0;ELEVE
MARS;A0-5D-EF-74;45;Célibataire;22/07/1996;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A0-60-AB-1E;22;Célibataire;19/04/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A0-77-D9-66;78;Marié(e);19/11/1969;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;A0-7D-72-45;31;Célibataire;03/09/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A0-7F-82-46;37;Marié(e);25/10/1987;Capable;Communauté réduite aux acquets;1;5;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A0-7F-82-46;37;Marié(e);25/10/1987;Capable;Pas de régime (non marié);1;5;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A0-7F-82-46;37;Marié(e);25/10/1987;Capable;Séparation de biens;1;5;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A0-97-24-F9;23;Célibataire;14/12/2004;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;A0-B6-31-9F;36;Célibataire;20/04/2014;Capable;Pas de régime (non marié);1;3;0;0;0;0;CADRE D'ENTREPRISE
MARS;A0-D9-1B-40;25;Célibataire;18/01/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A1-36-8E-D0;76;Marié(e);01/01/1976;Capable;0;0;0;0;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;A1-49-94-F9;30;Célibataire;27/09/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A1-76-4F-30;11;Célibataire;23/09/2019;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A1-79-1B-2D;48;Célibataire;04/08/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A1-90-7C-38;19;Célibataire;24/03/2009;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A1-91-6D-39;57;Divorcé(e);27/02/2019;Capable;0;4;27;16;11;8;0;ARCHITECTE (LIBERAL)
MARS;A1-91-6D-39;57;Divorcé(e);27/02/2019;Capable;Pas de régime (non marié);4;27;16;11;8;0;ARCHITECTE (LIBERAL)
MARS;A1-A0-21-1E;23;Célibataire;14/06/2018;Capable;0;0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;A1-A0-21-1E;23;Célibataire;14/06/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;A1-A9-57-95;27;Célibataire;06/09/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;A1-B0-64-7C;76;Marié(e);22/06/1986;Capable;Communauté réduite aux acquets;4;44;43;34;47;0;RETRAITE (SANS PRECISION)
MARS;A1-E2-DD-3B;15;Célibataire;19/03/2009;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A1-FA-89-E6;19;Célibataire;11/01/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A2-09-3F-42;53;Marié(e);01/01/1989;Capable;Communauté réduite aux acquets;2;21;16;0;0;0;HUISSIER, OFFI. MINIS., DIV. PROF. LIB.
MARS;A2-13-72-27;65;Divorcé(e);01/01/1985;Capable;Pas de régime (non marié);4;36;32;29;24;0;ARTISAN FABRICATION
MARS;A2-18-F2-C2;34;Célibataire;04/06/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;HUISSIER, OFFI. MINIS., DIV. PROF. LIB.
MARS;A2-30-E0-68;19;Célibataire;02/09/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;A2-35-DE-B0;37;Célibataire;13/10/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A2-4D-F3-57;34;Célibataire;23/07/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A2-6C-9E-83;7;Célibataire;19/10/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A2-6E-AB-35;21;Célibataire;23/09/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A2-75-70-C1;13;Célibataire;11/12/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A2-79-A2-7A;39;Célibataire;10/11/2015;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;A2-90-90-01;54;Marié(e);01/03/1988;Capable;Communauté réduite aux acquets;2;18;16;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A2-90-90-01;54;Marié(e);01/03/1988;Capable;Régime légal à compter du 01/02/1966;2;18;16;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A2-B1-C0-23;26;Célibataire;31/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A2-B6-44-09;15;Célibataire;20/03/2009;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A2-B8-0C-C4;17;Célibataire;26/09/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A2-BB-B4-CC;25;Célibataire;26/06/2002;Capable;0;0;0;0;0;0;0;OUVRIERS
MARS;A2-BB-B4-CC;25;Célibataire;26/06/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;A2-EC-61-8A;15;Célibataire;05/01/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-1A-59-E1;6;Célibataire;29/05/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-1F-95-A8;11;Célibataire;24/03/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-21-C8-C5;76;Divorcé(e);03/07/1988;Capable;Pas de régime (non marié);1;44;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;A3-3A-98-B1;46;Marié(e);03/10/2005;Capable;Régime de droit étranger;2;10;6;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A3-49-D6-77;79;Marié(e);19/09/1974;Capable;Communauté réduite aux acquets;2;48;45;0;0;0;RETRAITE (SANS PRECISION)
MARS;A3-53-07-FB;85;Marié(e);02/06/1988;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;HUISSIER, OFFI. MINIS., DIV. PROF. LIB.
MARS;A3-56-2E-D2;21;Célibataire;01/07/2002;Capable;0;0;0;0;0;0;0;OUVRIERS AGRICOLES
MARS;A3-56-2E-D2;21;Célibataire;01/07/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS AGRICOLES
MARS;A3-58-55-79;27;Célibataire;11/08/2021;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A3-58-55-79;27;Célibataire;11/08/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A3-6E-B1-F7;26;Célibataire;22/10/1997;Capable;0;0;0;0;0;0;0;ELEVE
MARS;A3-6E-B1-F7;26;Célibataire;22/10/1997;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-7E-A9-42;35;Célibataire;01/02/2018;Capable;0;1;6;0;0;0;0;CADRE D'ENTREPRISE
MARS;A3-7E-A9-42;35;Célibataire;01/02/2018;Capable;Pas de régime (non marié);1;6;0;0;0;0;CADRE D'ENTREPRISE
MARS;A3-80-0F-EC;106;Veuf (veuve);23/11/1987;Protégé;Pas de régime (non marié);0;0;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;A3-80-B3-04;94;Veuf (veuve);08/06/1971;Capable;0;0;0;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;A3-85-F6-06;11;Célibataire;13/09/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-8B-13-F7;86;Marié(e);07/07/1994;Capable;Régime légal avant le 01/02/1966;1;47;0;0;0;0;ANCIEN CADRE PROF. LIB. PROF. INTER
MARS;A3-8B-D8-FA;43;Marié(e);13/11/2001;Capable;Pas de régime (non marié);4;14;12;9;6;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;A3-8B-D8-FA;43;Marié(e);13/11/2001;Capable;Régime légal à compter du 01/02/1966;4;14;12;9;6;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;A3-90-F4-A8;81;Veuf (veuve);30/03/1986;Capable;Pas de régime (non marié);3;55;51;47;0;0;RETRAITE (SANS PRECISION)
MARS;A3-99-79-8C;31;Célibataire;09/10/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-AE-80-34;39;Célibataire;21/04/2016;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A3-AE-80-34;39;Célibataire;21/04/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A3-B0-CC-15;2;Célibataire;10/12/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-B9-EE-3D;70;Divorcé(e);28/08/1983;Capable;0;4;41;38;36;32;0;PROFESSEUR ET ASSIMILE
MARS;A3-B9-EE-3D;70;Divorcé(e);28/08/1983;Capable;Pas de régime (non marié);4;41;38;36;32;0;PROFESSEUR ET ASSIMILE
MARS;A3-DC-AA-D5;28;Célibataire;05/09/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A3-DC-C6-C9;26;Célibataire;09/09/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-DF-82-71;29;Célibataire;18/09/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-EB-32-81;22;Célibataire;03/01/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A3-F7-79-61;55;Divorcé(e);13/02/2014;Capable;Pas de régime (non marié);1;32;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A4-1A-D6-70;63;Marié(e);03/03/2011;Capable;Communauté réduite aux acquets;4;33;31;29;26;0;CHEF DE PETITE ENTREPRISE
MARS;A4-2B-68-44;27;Célibataire;10/09/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A4-32-8F-97;39;Célibataire;28/03/2017;Capable;0;2;9;4;0;0;0;INSTITUTEUR ET ASSIMILE
MARS;A4-32-8F-97;39;Célibataire;28/03/2017;Capable;Pas de régime (non marié);2;9;4;0;0;0;INSTITUTEUR ET ASSIMILE
MARS;A4-3D-44-86;64;Célibataire;04/03/1986;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A4-6B-CF-ED;30;Célibataire;03/02/2003;Capable;0;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A4-77-76-2F;33;Célibataire;05/04/2011;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A4-8E-B2-24;66;Marié(e);01/01/1976;Capable;Communauté réduite aux acquets;2;32;30;0;0;0;ANCIEN CADRE PROF. LIB. PROF. INTER
MARS;A4-91-27-A8;23;Célibataire;27/02/2001;Capable;0;0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;A4-91-27-A8;23;Célibataire;27/02/2001;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;A4-A2-CC-20;38;Séparé(e);01/12/2005;Capable;0;1;10;0;0;0;0;EMPLOYE DE COMMERCE
MARS;A4-A2-CC-20;38;Séparé(e);01/12/2005;Capable;Régime légal à compter du 01/02/1966;1;10;0;0;0;0;EMPLOYE DE COMMERCE
MARS;A4-B1-D2-AD;4;Célibataire;15/03/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A4-B4-B1-B8;57;Célibataire;31/05/2000;Capable;0;0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A4-B4-B1-B8;57;Célibataire;31/05/2000;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A4-E7-9E-0C;39;Marié(e);27/10/2017;Capable;0;3;8;8;4;0;0;EMPLOYE DE COMMERCE
MARS;A4-E7-9E-0C;39;Marié(e);27/10/2017;Capable;Régime légal à compter du 01/02/1966;3;8;8;4;0;0;EMPLOYE DE COMMERCE
MARS;A4-F1-E7-22;38;Marié(e);29/12/2015;Capable;0;1;14;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A4-F1-E7-22;38;Marié(e);29/12/2015;Capable;Régime légal à compter du 01/02/1966;1;14;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A5-23-3B-F6;28;Célibataire;06/01/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A5-3B-7F-6A;62;Célibataire;02/09/2004;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;A5-4B-21-C7;53;Célibataire;13/09/1989;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROF. INTER. DE LA FCT PUBLIQUE
MARS;A5-80-FE-93;36;Célibataire;05/02/2002;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;A5-83-1B-B8;5;Célibataire;31/08/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A5-AB-52-C1;26;Célibataire;24/11/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;A5-B1-41-3F;19;Célibataire;31/10/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A5-DA-E7-5A;31;Célibataire;21/03/2021;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A5-DA-E7-5A;31;Célibataire;21/03/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A6-28-72-CE;11;Célibataire;11/06/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A6-2F-87-9C;40;Célibataire;03/01/2011;Capable;Pas de régime (non marié);2;13;5;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A6-31-60-12;43;Marié(e);23/10/1990;Capable;Communauté universelle;2;15;10;0;0;0;EMPLOYE DE COMMERCE
MARS;A6-31-60-12;43;Marié(e);23/10/1990;Capable;Pas de régime (non marié);2;15;10;0;0;0;EMPLOYE DE COMMERCE
MARS;A6-35-EF-A7;51;Célibataire;21/04/1998;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A6-39-9E-BC;2;Célibataire;07/07/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A6-46-95-50;30;Célibataire;10/10/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A6-53-86-E9;59;Marié(e);31/07/2014;Capable;0;0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A6-64-ED-BE;59;Marié(e);01/01/1986;Capable;Communauté réduite aux acquets;1;32;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A6-78-A1-DF;39;Célibataire;30/03/2006;Capable;0;0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A6-78-A1-DF;39;Célibataire;30/03/2006;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A6-A7-05-2C;35;Célibataire;01/06/1998;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE FCT PUBLIQUE
MARS;A6-A8-83-50;51;Marié(e);20/10/2000;Capable;Communauté réduite aux acquets;1;19;0;0;0;0;EMPLOYE DE COMMERCE
MARS;A6-E8-0B-A4;76;Divorcé(e);17/05/1988;Capable;0;1;47;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;A6-E8-0B-A4;76;Divorcé(e);17/05/1988;Capable;Pas de régime (non marié);1;47;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;A6-F2-B1-24;16;Célibataire;04/11/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A7-21-5D-3A;25;Célibataire;27/08/2018;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;A7-38-1E-EE;10;Célibataire;15/04/2015;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A7-5F-59-BB;52;Marié(e);23/03/2015;Capable;Séparation de biens;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A7-69-E3-00;47;Marié(e);19/01/2017;Capable;0;4;25;21;14;9;0;EMPLOYE DE COMMERCE
MARS;A7-69-E3-00;47;Marié(e);19/01/2017;Capable;Communauté réduite aux acquets;4;25;21;14;9;0;EMPLOYE DE COMMERCE
MARS;A7-70-77-2E;3;Célibataire;22/03/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A7-7C-35-9F;48;Célibataire;29/07/2010;Capable;Pas de régime (non marié);0;0;0;0;0;0;COMMERCANT ET ASSIMILE
MARS;A7-81-D7-87;80;Marié(e);07/05/1986;Capable;0;0;0;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;A7-9A-5C-D9;7;Célibataire;12/07/2016;Capable;0;0;0;0;0;0;0;ETUDIANT AUTRE QUE 8401 ET 8402
MARS;A7-D4-80-8B;52;Marié(e);19/04/2017;Capable;0;4;21;18;11;8;0;CHEF DE PETITE ENTREPRISE
MARS;A7-D4-80-8B;52;Marié(e);19/04/2017;Capable;Régime de droit étranger;4;21;18;11;8;0;CHEF DE PETITE ENTREPRISE
MARS;A7-D5-C6-1D;32;Célibataire;26/02/2003;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A7-D9-92-01;24;Célibataire;07/11/2005;Capable;0;0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;A7-D9-92-01;24;Célibataire;07/11/2005;Capable;Pas de régime (non marié);0;0;0;0;0;0;ETUDIANT GRANDES ECOLES
MARS;A7-F3-68-65;36;Célibataire;26/06/2008;Capable;0;1;10;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;A7-F3-68-65;36;Célibataire;26/06/2008;Capable;Pas de régime (non marié);1;10;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;A7-F3-68-65;36;Célibataire;26/06/2008;Capable;Régime légal à compter du 01/02/1966;1;10;0;0;0;0;TECHNIC. CONTREMAIT. AGT MAITRISE
MARS;A7-F5-54-B2;45;Célibataire;20/05/1999;Capable;Pas de régime (non marié);1;12;0;0;0;0;AVOCAT, AVOUE
MARS;A8-0B-4F-A5;35;Célibataire;16/09/2007;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A8-1B-DD-96;22;Célibataire;02/12/2022;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A8-2F-D1-35;41;Marié(e);20/10/2015;Capable;Séparation de biens;1;8;0;0;0;0;PROF. INTER. DES ENTREPRISES
MARS;A8-32-A1-30;64;Marié(e);06/10/1979;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;A8-32-A1-30;64;Marié(e);06/10/1979;Capable;Séparation de biens;0;0;0;0;0;0;OUVRIERS
MARS;A8-41-3E-C0;49;Célibataire;10/04/2017;Capable;Pas de régime (non marié);1;8;0;0;0;0;EMPLOYE DE COMMERCE
MARS;A8-4B-F1-24;48;Célibataire;04/05/2006;Capable;Pas de régime (non marié);0;0;0;0;0;0;OUVRIERS
MARS;A8-64-FF-AB;40;Célibataire;30/06/2022;Capable;0;1;11;0;0;0;0;CADRE D'ENTREPRISE
MARS;A8-64-FF-AB;40;Célibataire;30/06/2022;Capable;Pas de régime (non marié);1;11;0;0;0;0;CADRE D'ENTREPRISE
MARS;A8-6F-B1-A8;54;Marié(e);09/10/1983;Capable;Régime légal à compter du 01/02/1966;0;0;0;0;0;0;PROF. INTER. SANTE ET TRAV. SOCIAL
MARS;A8-7F-16-E5;58;Célibataire;14/06/1990;Capable;Pas de régime (non marié);0;0;0;0;0;0;PROFESSEUR ET ASSIMILE
MARS;A8-96-5B-F0;36;Célibataire;25/10/2017;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A8-96-5B-F0;36;Célibataire;25/10/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A8-99-51-ED;3;Veuf (veuve);01/01/1979;Capable;0;0;0;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;A8-BF-79-AC;16;Célibataire;08/07/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A8-C2-58-0F;6;Célibataire;09/11/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A8-C3-CB-44;9;Célibataire;13/04/2015;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A8-C5-76-B8;47;Célibataire;06/05/2008;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A8-C5-7B-B4;33;Marié(e);27/10/2017;Capable;0;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A8-C5-7B-B4;33;Marié(e);27/10/2017;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;CADRE D'ENTREPRISE
MARS;A8-CA-49-7F;19;Célibataire;07/01/2020;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A8-CC-18-22;20;Célibataire;13/07/2005;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A8-EE-0F-49;10;Célibataire;27/06/2016;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A8-F3-BD-5F;30;Célibataire;13/11/2013;Capable;Pas de régime (non marié);0;0;0;0;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A8-F6-A3-AA;10;Célibataire;28/02/2014;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A8-FA-71-D5;37;Marié(e);10/09/2009;Capable;Communauté réduite aux acquets;0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A8-FA-71-D5;37;Marié(e);10/09/2009;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE ADM. DES ENTREPRISES
MARS;A9-04-D9-18;86;Veuf (veuve);14/05/1980;Capable;Pas de régime (non marié);0;0;0;0;0;0;RETRAITE (SANS PRECISION)
MARS;A9-0B-56-0D;13;Célibataire;09/04/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A9-12-C5-93;58;Marié(e);03/05/1998;Capable;Communauté réduite aux acquets;5;29;32;25;23;16;PROF. INTER. DE LA FCT PUBLIQUE
MARS;A9-31-56-9E;45;Marié(e);23/04/2014;Capable;Régime légal à compter du 01/02/1966;3;12;10;8;0;0;SANS ACTIV. PROF. - 60 ANS
MARS;A9-41-41-45;62;Divorcé(e);09/10/2001;Capable;Pas de régime (non marié);1;25;0;0;0;0;CADRE FCT PUBLIQUE
MARS;A9-82-8C-78;41;Marié(e);07/10/2003;Capable;Régime légal à compter du 01/02/1966;2;12;10;0;0;0;EMPLOYE DE COMMERCE
MARS;A9-82-8C-78;41;Marié(e);07/10/2003;Capable;Séparation de biens;2;12;10;0;0;0;EMPLOYE DE COMMERCE
MARS;A9-94-EB-BE;3;Célibataire;26/07/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A9-B7-61-DF;40;Célibataire;27/02/2023;Capable;Pas de régime (non marié);0;0;0;0;0;0;HUISSIER, OFFI. MINIS., DIV. PROF. LIB.
MARS;A9-BD-27-56;3;Célibataire;25/01/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A9-D3-EC-A3;17;Célibataire;17/10/2006;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;A9-E6-0D-C0;25;Célibataire;29/06/2017;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;AA-01-33-E2;34;Célibataire;22/06/2006;Capable;Pas de régime (non marié);0;0;0;0;0;0;EMPLOYE DE COMMERCE
MARS;AA-03-45-7E;47;Marié(e);13/04/2009;Capable;Communauté réduite aux acquets;3;11;14;5;0;0;OUVRIERS
MARS;AA-1E-CA-EC;14;Célibataire;02/01/2012;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;AA-20-A1-6F;20;Célibataire;08/09/2021;Capable;Pas de régime (non marié);0;0;0;0;0;0;ELEVE
MARS;AA-21-74-E6;77;Divorcé(e);04/10/1988;Capable;Pas de régime (non marié);2;37;41;0;0;0;CADRE FCT PUBLIQUE
MARS;AA-25-7E-A7;38;Marié(e);14/11/2013;Capable;Pas de régime (non marié);2;4;1;0;0;0;CADRE D'ENTREPRISE
